,subj,condition,yvalue,decision-maker-ID,colour
109,resnet18_l2_eps5,10,0.15625,resnet18_l2_eps5,
110,resnet18_l2_eps5,15,0.09375,resnet18_l2_eps5,
111,resnet18_l2_eps5,40,0.10625,resnet18_l2_eps5,
112,resnet50_l2_eps0,0,0.95625,resnet50_l2_eps0,
113,resnet50_l2_eps0,1,0.93125,resnet50_l2_eps0,
114,resnet50_l2_eps0,3,0.55625,resnet50_l2_eps0,
115,resnet50_l2_eps0,5,0.3125,resnet50_l2_eps0,
116,resnet50_l2_eps0,7,0.15625,resnet50_l2_eps0,
117,resnet50_l2_eps0,10,0.0875,resnet50_l2_eps0,
118,resnet50_l2_eps0,15,0.05625,resnet50_l2_eps0,
119,resnet50_l2_eps0,40,0.0625,resnet50_l2_eps0,
120,resnet50_l2_eps0_01,0,0.975,resnet50_l2_eps0_01,
121,resnet50_l2_eps0_01,1,0.9375,resnet50_l2_eps0_01,
122,resnet50_l2_eps0_01,3,0.5875,resnet50_l2_eps0_01,
123,resnet50_l2_eps0_01,5,0.325,resnet50_l2_eps0_01,
124,resnet50_l2_eps0_01,7,0.2375,resnet50_l2_eps0_01,
125,resnet50_l2_eps0_01,10,0.0875,resnet50_l2_eps0_01,
126,resnet50_l2_eps0_01,15,0.08125,resnet50_l2_eps0_01,
127,resnet50_l2_eps0_01,40,0.0625,resnet50_l2_eps0_01,
128,resnet50_l2_eps0_03,0,0.975,resnet50_l2_eps0_03,
129,resnet50_l2_eps0_03,1,0.95,resnet50_l2_eps0_03,
130,resnet50_l2_eps0_03,3,0.60625,resnet50_l2_eps0_03,
131,resnet50_l2_eps0_03,5,0.35,resnet50_l2_eps0_03,
132,resnet50_l2_eps0_03,7,0.2375,resnet50_l2_eps0_03,
133,resnet50_l2_eps0_03,10,0.1125,resnet50_l2_eps0_03,
134,resnet50_l2_eps0_03,15,0.04375,resnet50_l2_eps0_03,
135,resnet50_l2_eps0_03,40,0.08125,resnet50_l2_eps0_03,
136,resnet50_l2_eps0_05,0,0.96875,resnet50_l2_eps0_05,
137,resnet50_l2_eps0_05,1,0.925,resnet50_l2_eps0_05,
138,resnet50_l2_eps0_05,3,0.61875,resnet50_l2_eps0_05,
139,resnet50_l2_eps0_05,5,0.3375,resnet50_l2_eps0_05,
140,resnet50_l2_eps0_05,7,0.175,resnet50_l2_eps0_05,
141,resnet50_l2_eps0_05,10,0.1,resnet50_l2_eps0_05,
142,resnet50_l2_eps0_05,15,0.075,resnet50_l2_eps0_05,
143,resnet50_l2_eps0_05,40,0.0625,resnet50_l2_eps0_05,
144,resnet50_l2_eps0_1,0,0.9875,resnet50_l2_eps0_1,
145,resnet50_l2_eps0_1,1,0.93125,resnet50_l2_eps0_1,
146,resnet50_l2_eps0_1,3,0.55625,resnet50_l2_eps0_1,
147,resnet50_l2_eps0_1,5,0.35,resnet50_l2_eps0_1,
148,resnet50_l2_eps0_1,7,0.2,resnet50_l2_eps0_1,
149,resnet50_l2_eps0_1,10,0.10625,resnet50_l2_eps0_1,
150,resnet50_l2_eps0_1,15,0.06875,resnet50_l2_eps0_1,
151,resnet50_l2_eps0_1,40,0.0625,resnet50_l2_eps0_1,
152,resnet50_l2_eps0_25,0,0.975,resnet50_l2_eps0_25,
153,resnet50_l2_eps0_25,1,0.9125,resnet50_l2_eps0_25,
154,resnet50_l2_eps0_25,3,0.6,resnet50_l2_eps0_25,
155,resnet50_l2_eps0_25,5,0.33125,resnet50_l2_eps0_25,
156,resnet50_l2_eps0_25,7,0.20625,resnet50_l2_eps0_25,
157,resnet50_l2_eps0_25,10,0.09375,resnet50_l2_eps0_25,
158,resnet50_l2_eps0_25,15,0.09375,resnet50_l2_eps0_25,
159,resnet50_l2_eps0_25,40,0.1,resnet50_l2_eps0_25,
160,resnet50_l2_eps0_5,0,0.975,resnet50_l2_eps0_5,
161,resnet50_l2_eps0_5,1,0.9125,resnet50_l2_eps0_5,
162,resnet50_l2_eps0_5,3,0.6125,resnet50_l2_eps0_5,
163,resnet50_l2_eps0_5,5,0.30625,resnet50_l2_eps0_5,
164,resnet50_l2_eps0_5,7,0.1875,resnet50_l2_eps0_5,
165,resnet50_l2_eps0_5,10,0.125,resnet50_l2_eps0_5,
166,resnet50_l2_eps0_5,15,0.11875,resnet50_l2_eps0_5,
167,resnet50_l2_eps0_5,40,0.075,resnet50_l2_eps0_5,
168,resnet50_l2_eps1,0,0.9625,resnet50_l2_eps1,
169,resnet50_l2_eps1,1,0.9,resnet50_l2_eps1,
170,resnet50_l2_eps1,3,0.625,resnet50_l2_eps1,
171,resnet50_l2_eps1,5,0.30625,resnet50_l2_eps1,
172,resnet50_l2_eps1,7,0.19375,resnet50_l2_eps1,
173,resnet50_l2_eps1,10,0.1125,resnet50_l2_eps1,
174,resnet50_l2_eps1,15,0.1,resnet50_l2_eps1,
175,resnet50_l2_eps1,40,0.125,resnet50_l2_eps1,
176,resnet50_l2_eps3,0,0.91875,resnet50_l2_eps3,
177,resnet50_l2_eps3,1,0.85,resnet50_l2_eps3,
178,resnet50_l2_eps3,3,0.56875,resnet50_l2_eps3,
179,resnet50_l2_eps3,5,0.30625,resnet50_l2_eps3,
180,resnet50_l2_eps3,7,0.2375,resnet50_l2_eps3,
181,resnet50_l2_eps3,10,0.1125,resnet50_l2_eps3,
182,resnet50_l2_eps3,15,0.14375,resnet50_l2_eps3,
183,resnet50_l2_eps3,40,0.0875,resnet50_l2_eps3,
184,resnet50_l2_eps5,0,0.79375,resnet50_l2_eps5,
185,resnet50_l2_eps5,1,0.775,resnet50_l2_eps5,
