,subj,condition,yvalue,decision-maker-ID,colour
58,resnet18_l2_eps0_1,2-3-10,0.36847574770168223,resnet18_l2_eps0_1,
59,resnet18_l2_eps0_25,2-3-10,0.3417984636968362,resnet18_l2_eps0_25,
60,resnet18_l2_eps0_5,2-3-10,0.49047422874318947,resnet18_l2_eps0_5,
61,resnet18_l2_eps1,2-3-10,0.4559842626509292,resnet18_l2_eps1,
62,resnet18_l2_eps3,2-3-10,0.47587509707202347,resnet18_l2_eps3,
63,resnet18_l2_eps5,2-3-10,0.4422367215885547,resnet18_l2_eps5,
64,resnet50_l2_eps0,2-3-10,0.3721782395130452,resnet50_l2_eps0,
65,resnet50_l2_eps0_01,2-3-10,0.23734108235273876,resnet50_l2_eps0_01,
66,resnet50_l2_eps0_03,2-3-10,0.2929676016963733,resnet50_l2_eps0_03,
67,resnet50_l2_eps0_05,2-3-10,0.2996337974570521,resnet50_l2_eps0_05,
68,resnet50_l2_eps0_1,2-3-10,0.31290964015020617,resnet50_l2_eps0_1,
69,resnet50_l2_eps0_25,2-3-10,0.2605628890322029,resnet50_l2_eps0_25,
70,resnet50_l2_eps0_5,2-3-10,0.37370406492980707,resnet50_l2_eps0_5,
71,resnet50_l2_eps1,2-3-10,0.3490215272165963,resnet50_l2_eps1,
72,resnet50_l2_eps3,2-3-10,0.3952348229633539,resnet50_l2_eps3,
73,resnet50_l2_eps5,2-3-10,0.4789863589067987,resnet50_l2_eps5,
74,wide_resnet50_2_l2_eps0,2-3-10,0.31480133528912085,wide_resnet50_2_l2_eps0,
75,wide_resnet50_2_l2_eps0_01,2-3-10,0.24354756284149015,wide_resnet50_2_l2_eps0_01,
76,wide_resnet50_2_l2_eps0_03,2-3-10,0.2220343847679405,wide_resnet50_2_l2_eps0_03,
77,wide_resnet50_2_l2_eps0_05,2-3-10,0.31813647451214827,wide_resnet50_2_l2_eps0_05,
78,wide_resnet50_2_l2_eps0_1,2-3-10,0.28774610386565974,wide_resnet50_2_l2_eps0_1,
79,wide_resnet50_2_l2_eps0_25,2-3-10,0.31106121996452185,wide_resnet50_2_l2_eps0_25,
80,wide_resnet50_2_l2_eps0_5,2-3-10,0.35408243486073676,wide_resnet50_2_l2_eps0_5,
81,wide_resnet50_2_l2_eps1,2-3-10,0.32807386600143856,wide_resnet50_2_l2_eps1,
82,wide_resnet50_2_l2_eps3,2-3-10,0.36108853662919455,wide_resnet50_2_l2_eps3,
83,wide_resnet50_2_l2_eps5,2-3-10,0.4364604531271197,wide_resnet50_2_l2_eps5,
84,resnet18_linf_eps0_5,2-3-10,0.39303285793004,resnet18_linf_eps0_5,
85,resnet18_linf_eps1,2-3-10,0.3688841412312262,resnet18_linf_eps1,
86,resnet18_linf_eps2,2-3-10,0.470909436172374,resnet18_linf_eps2,
87,resnet18_linf_eps4,2-3-10,0.45925240223112435,resnet18_linf_eps4,
88,resnet18_linf_eps8,2-3-10,0.4249819863518756,resnet18_linf_eps8,
89,resnet50_linf_eps0_5,2-3-10,0.32159019570576175,resnet50_linf_eps0_5,
90,resnet50_linf_eps1,2-3-10,0.3389820241412066,resnet50_linf_eps1,
91,resnet50_linf_eps2,2-3-10,0.40660619915751983,resnet50_linf_eps2,
92,resnet50_linf_eps4,2-3-10,0.49019301028681583,resnet50_linf_eps4,
93,resnet50_linf_eps8,2-3-10,0.49519380052724005,resnet50_linf_eps8,
94,wide_resnet50_2_linf_eps0_5,2-3-10,0.3857596412352698,wide_resnet50_2_linf_eps0_5,
95,wide_resnet50_2_linf_eps1,2-3-10,0.309361439052693,wide_resnet50_2_linf_eps1,
96,wide_resnet50_2_linf_eps2,2-3-10,0.4039827573753766,wide_resnet50_2_linf_eps2,
97,wide_resnet50_2_linf_eps4,2-3-10,0.3406861504495492,wide_resnet50_2_linf_eps4,
98,wide_resnet50_2_linf_eps8,2-3-10,0.4564604531271197,wide_resnet50_2_linf_eps8,
99,humans,2-3-10,0.560522271331781,subject-01_subject-02_subject-03_subject-04,
100,Debenedetti2022Light_XCiT_S12,4-3-10,0.3207424249266272,Debenedetti2022Light_XCiT_S12,
101,Debenedetti2022Light_XCiT_M12,4-3-10,0.40125162354753535,Debenedetti2022Light_XCiT_M12,
102,Debenedetti2022Light_XCiT_L12,4-3-10,0.291743436193987,Debenedetti2022Light_XCiT_L12,
103,xcit_small_12_p16_224,4-3-10,0.2036478133784333,xcit_small_12_p16_224,
104,resnet18_l2_eps0,4-3-10,0.20753704054930797,resnet18_l2_eps0,
105,resnet18_l2_eps0_01,4-3-10,0.2525795573994967,resnet18_l2_eps0_01,
106,resnet18_l2_eps0_03,4-3-10,0.3365484374353813,resnet18_l2_eps0_03,
107,resnet18_l2_eps0_05,4-3-10,0.29395804788403984,resnet18_l2_eps0_05,
108,resnet18_l2_eps0_1,4-3-10,0.30039291101667115,resnet18_l2_eps0_1,
109,resnet18_l2_eps0_25,4-3-10,0.25606711168540386,resnet18_l2_eps0_25,
110,resnet18_l2_eps0_5,4-3-10,0.329114785655807,resnet18_l2_eps0_5,
111,resnet18_l2_eps1,4-3-10,0.3490355917547041,resnet18_l2_eps1,
112,resnet18_l2_eps3,4-3-10,0.39607160711699163,resnet18_l2_eps3,
113,resnet18_l2_eps5,4-3-10,0.32894253947223573,resnet18_l2_eps5,
114,resnet50_l2_eps0,4-3-10,0.25118581039224613,resnet50_l2_eps0,
115,resnet50_l2_eps0_01,4-3-10,0.298851160987103,resnet50_l2_eps0_01,
116,resnet50_l2_eps0_03,4-3-10,0.2631859735487813,resnet50_l2_eps0_03,
117,resnet50_l2_eps0_05,4-3-10,0.2523263254089918,resnet50_l2_eps0_05,
118,resnet50_l2_eps0_1,4-3-10,0.3437957301370128,resnet50_l2_eps0_1,
