,subj,condition,yvalue,decision-maker-ID,colour
267,wide_resnet50_2_l2_eps5,1.0,0.1625,wide_resnet50_2_l2_eps5,
268,wide_resnet50_2_l2_eps5,0.7,0.10625,wide_resnet50_2_l2_eps5,
269,wide_resnet50_2_l2_eps5,0.55,0.1125,wide_resnet50_2_l2_eps5,
270,wide_resnet50_2_l2_eps5,0.45,0.09375,wide_resnet50_2_l2_eps5,
271,wide_resnet50_2_l2_eps5,0.4,0.0625,wide_resnet50_2_l2_eps5,
272,resnet18_linf_eps0_5,inf,0.95,resnet18_linf_eps0_5,
273,resnet18_linf_eps0_5,3.0,0.51875,resnet18_linf_eps0_5,
274,resnet18_linf_eps0_5,1.5,0.325,resnet18_linf_eps0_5,
275,resnet18_linf_eps0_5,1.0,0.225,resnet18_linf_eps0_5,
276,resnet18_linf_eps0_5,0.7,0.10625,resnet18_linf_eps0_5,
277,resnet18_linf_eps0_5,0.55,0.09375,resnet18_linf_eps0_5,
278,resnet18_linf_eps0_5,0.45,0.08125,resnet18_linf_eps0_5,
279,resnet18_linf_eps0_5,0.4,0.0625,resnet18_linf_eps0_5,
280,resnet18_linf_eps1,inf,0.91875,resnet18_linf_eps1,
281,resnet18_linf_eps1,3.0,0.475,resnet18_linf_eps1,
282,resnet18_linf_eps1,1.5,0.21875,resnet18_linf_eps1,
283,resnet18_linf_eps1,1.0,0.20625,resnet18_linf_eps1,
284,resnet18_linf_eps1,0.7,0.11875,resnet18_linf_eps1,
285,resnet18_linf_eps1,0.55,0.11875,resnet18_linf_eps1,
286,resnet18_linf_eps1,0.45,0.05625,resnet18_linf_eps1,
287,resnet18_linf_eps1,0.4,0.05625,resnet18_linf_eps1,
288,resnet18_linf_eps2,inf,0.9125,resnet18_linf_eps2,
289,resnet18_linf_eps2,3.0,0.45625,resnet18_linf_eps2,
290,resnet18_linf_eps2,1.5,0.31875,resnet18_linf_eps2,
291,resnet18_linf_eps2,1.0,0.23125,resnet18_linf_eps2,
292,resnet18_linf_eps2,0.7,0.11875,resnet18_linf_eps2,
293,resnet18_linf_eps2,0.55,0.08125,resnet18_linf_eps2,
294,resnet18_linf_eps2,0.45,0.08125,resnet18_linf_eps2,
295,resnet18_linf_eps2,0.4,0.0625,resnet18_linf_eps2,
296,resnet18_linf_eps4,inf,0.8875,resnet18_linf_eps4,
297,resnet18_linf_eps4,3.0,0.39375,resnet18_linf_eps4,
298,resnet18_linf_eps4,1.5,0.275,resnet18_linf_eps4,
299,resnet18_linf_eps4,1.0,0.225,resnet18_linf_eps4,
300,resnet18_linf_eps4,0.7,0.10625,resnet18_linf_eps4,
301,resnet18_linf_eps4,0.55,0.0625,resnet18_linf_eps4,
302,resnet18_linf_eps4,0.45,0.05625,resnet18_linf_eps4,
303,resnet18_linf_eps4,0.4,0.0625,resnet18_linf_eps4,
304,resnet18_linf_eps8,inf,0.8375,resnet18_linf_eps8,
305,resnet18_linf_eps8,3.0,0.35,resnet18_linf_eps8,
306,resnet18_linf_eps8,1.5,0.21875,resnet18_linf_eps8,
307,resnet18_linf_eps8,1.0,0.15625,resnet18_linf_eps8,
308,resnet18_linf_eps8,0.7,0.1,resnet18_linf_eps8,
309,resnet18_linf_eps8,0.55,0.05625,resnet18_linf_eps8,
310,resnet18_linf_eps8,0.45,0.08125,resnet18_linf_eps8,
311,resnet18_linf_eps8,0.4,0.0625,resnet18_linf_eps8,
312,resnet50_linf_eps0_5,inf,0.9875,resnet50_linf_eps0_5,
313,resnet50_linf_eps0_5,3.0,0.61875,resnet50_linf_eps0_5,
314,resnet50_linf_eps0_5,1.5,0.3125,resnet50_linf_eps0_5,
315,resnet50_linf_eps0_5,1.0,0.2375,resnet50_linf_eps0_5,
316,resnet50_linf_eps0_5,0.7,0.19375,resnet50_linf_eps0_5,
317,resnet50_linf_eps0_5,0.55,0.13125,resnet50_linf_eps0_5,
318,resnet50_linf_eps0_5,0.45,0.0625,resnet50_linf_eps0_5,
319,resnet50_linf_eps0_5,0.4,0.08125,resnet50_linf_eps0_5,
320,resnet50_linf_eps1,inf,0.975,resnet50_linf_eps1,
321,resnet50_linf_eps1,3.0,0.5375,resnet50_linf_eps1,
322,resnet50_linf_eps1,1.5,0.31875,resnet50_linf_eps1,
323,resnet50_linf_eps1,1.0,0.26875,resnet50_linf_eps1,
324,resnet50_linf_eps1,0.7,0.19375,resnet50_linf_eps1,
325,resnet50_linf_eps1,0.55,0.11875,resnet50_linf_eps1,
326,resnet50_linf_eps1,0.45,0.06875,resnet50_linf_eps1,
327,resnet50_linf_eps1,0.4,0.0625,resnet50_linf_eps1,
328,resnet50_linf_eps2,inf,0.9625,resnet50_linf_eps2,
329,resnet50_linf_eps2,3.0,0.4875,resnet50_linf_eps2,
330,resnet50_linf_eps2,1.5,0.3375,resnet50_linf_eps2,
331,resnet50_linf_eps2,1.0,0.24375,resnet50_linf_eps2,
332,resnet50_linf_eps2,0.7,0.1625,resnet50_linf_eps2,
333,resnet50_linf_eps2,0.55,0.13125,resnet50_linf_eps2,
334,resnet50_linf_eps2,0.45,0.0875,resnet50_linf_eps2,
335,resnet50_linf_eps2,0.4,0.0625,resnet50_linf_eps2,
336,resnet50_linf_eps4,inf,0.9375,resnet50_linf_eps4,
337,resnet50_linf_eps4,3.0,0.5,resnet50_linf_eps4,
338,resnet50_linf_eps4,1.5,0.36875,resnet50_linf_eps4,
339,resnet50_linf_eps4,1.0,0.2375,resnet50_linf_eps4,
